customer_id,phone_service,internet_service,online_backup,online_security,device_protection,tech_support,streaming_tv,streaming_movies
6368-TZZDT,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6616-AALSR,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
8065-BVEPF,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
7321-VGNKU,Yes,Fiber optic,No,No,No,No,No,No
9058-MJLZC,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
7682-AZNDK,Yes,Fiber optic,Yes,No,Yes,No,Yes,No
3654-ARMGP,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
7346-MEDWM,Yes,Fiber optic,Yes,No,Yes,No,No,No
5804-HYIEZ,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes
0508-OOLTO,Yes,Fiber optic,No,No,No,No,No,No
8957-THMOA,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5186-EJEGL,Yes,DSL,No,Yes,Yes,Yes,Yes,No
0875-CABNR,Yes,Fiber optic,No,No,Yes,No,No,Yes
2542-HYGIQ,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7890-VYYWG,No,DSL,No,No,No,No,Yes,No
0080-EMYVY,Yes,DSL,Yes,No,No,No,No,No
2330-PQGDQ,Yes,Fiber optic,Yes,No,No,Yes,No,No
3318-ISQFQ,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5176-LMJXE,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3055-MJDSB,No,DSL,No,No,No,No,No,No
7601-GNDYK,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5923-GXUOC,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
4918-FYJNT,Yes,Fiber optic,Yes,No,Yes,Yes,No,No
2790-XUYMV,Yes,Fiber optic,Yes,Yes,No,No,No,No
2257-BOVXD,Yes,DSL,No,No,No,Yes,Yes,No
7402-EYFXX,Yes,Fiber optic,No,No,No,No,Yes,Yes
7596-LDUXP,Yes,Fiber optic,No,Yes,No,No,Yes,No
8603-IJWDN,Yes,Fiber optic,No,No,No,No,No,Yes
9809-IMGCQ,Yes,Fiber optic,No,No,No,No,Yes,Yes
4628-CTTLA,No,DSL,Yes,No,No,No,Yes,No
2054-PJOCK,Yes,DSL,No,No,Yes,Yes,Yes,Yes
4623-ZKHLY,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9548-ZMVTX,Yes,Fiber optic,Yes,No,Yes,Yes,No,No
8388-FYNPZ,Yes,DSL,No,Yes,Yes,No,No,No
7781-HVGMK,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
9631-RXVJM,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4707-YNOQA,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3522-CDKHF,Yes,Fiber optic,No,Yes,No,No,No,No
9530-EHPOH,Yes,DSL,No,No,Yes,No,No,No
6266-QHOJZ,Yes,Fiber optic,Yes,Yes,No,Yes,No,No
0428-AXXLJ,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9576-ANLXO,Yes,Fiber optic,No,No,No,No,No,No
0422-OHQHQ,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8659-IOOPU,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes
8626-PTQGE,No,DSL,Yes,Yes,No,Yes,Yes,Yes
3143-ILDAL,Yes,Fiber optic,Yes,No,No,Yes,No,Yes
6874-SGLHU,Yes,Fiber optic,Yes,No,No,No,Yes,Yes
7779-ORAEL,Yes,DSL,No,Yes,Yes,Yes,No,Yes
9281-OFDMF,Yes,Fiber optic,Yes,No,No,No,No,Yes
9845-PEEKO,Yes,Fiber optic,Yes,No,No,No,No,No
3797-VTIDR,No,DSL,No,No,No,No,No,No
3644-QXEHN,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
6128-CZOMY,Yes,DSL,No,No,No,No,No,No
7161-DFHUF,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2674-MLXMN,Yes,Fiber optic,Yes,No,No,No,Yes,Yes
4967-WPNCF,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
6645-MXQJT,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
0722-TROQR,Yes,Fiber optic,No,No,No,No,No,No
8158-WPEZG,No,DSL,Yes,No,No,Yes,No,No
5977-CKHON,Yes,Fiber optic,No,No,Yes,No,No,Yes
1685-BQULA,Yes,Fiber optic,Yes,No,Yes,No,Yes,No
3780-DDGSE,Yes,DSL,Yes,No,No,Yes,Yes,Yes
3334-CTHOL,Yes,DSL,No,No,No,No,No,No
3976-BWUCK,Yes,Fiber optic,Yes,No,No,Yes,Yes,No
2193-SFWQW,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
2322-VCZHZ,Yes,Fiber optic,Yes,Yes,No,No,No,Yes
6861-XWTWQ,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
1374-DMZUI,Yes,Fiber optic,No,No,No,No,Yes,Yes
3957-SQXML,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6648-INWPS,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1015-OWJKI,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5268-DSMNQ,Yes,Fiber optic,Yes,No,Yes,No,Yes,No
2024-BASKD,Yes,Fiber optic,No,No,Yes,No,No,No
6374-NTQLP,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
0495-RVCBF,Yes,Fiber optic,No,No,No,No,No,Yes
1750-CSKKM,Yes,DSL,No,No,No,No,Yes,No
1862-QRWPE,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4256-ZWTZI,Yes,DSL,No,No,No,Yes,No,No
8612-GXIDD,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5351-QESIO,No,DSL,No,No,No,No,No,No
2469-DTSGX,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
5304-EFJLP,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
9903-LYSAB,Yes,Fiber optic,No,No,No,No,No,No
0068-FIGTF,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
4576-CSAJH,Yes,DSL,Yes,No,No,Yes,No,No
5527-ACHSO,Yes,DSL,No,No,No,Yes,Yes,Yes
6559-PDZLR,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
2103-ZRXFN,Yes,DSL,No,No,No,No,No,No
8883-ANODQ,Yes,Fiber optic,Yes,No,Yes,No,No,No
5233-GEEAX,No,DSL,No,No,Yes,No,No,No
2159-TURXX,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7623-HKYRK,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9029-FEGVJ,Yes,Fiber optic,No,No,Yes,No,No,No
9286-DOJGF,Yes,Fiber optic,No,No,No,No,No,No
4439-JMPMT,Yes,Fiber optic,No,No,No,Yes,Yes,No
9640-ZSLDC,Yes,DSL,No,No,Yes,No,No,Yes
9172-JITSM,Yes,Fiber optic,No,No,No,No,Yes,Yes
1098-KFQEC,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9150-KPBJQ,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4671-LXRDQ,Yes,DSL,No,No,No,No,No,No
2722-VOJQL,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes
3540-RZJYU,Yes,Fiber optic,No,Yes,No,No,Yes,No
4190-MFLUW,Yes,DSL,No,No,Yes,Yes,No,No
8063-GBATB,Yes,Fiber optic,No,No,No,No,No,Yes
9489-DEDVP,Yes,DSL,Yes,Yes,No,No,Yes,No
6147-CBCRA,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2276-YDAVZ,Yes,Fiber optic,No,No,No,No,No,No
2999-AANRQ,Yes,DSL,Yes,Yes,No,Yes,Yes,No
8393-DLHGA,Yes,Fiber optic,Yes,No,No,No,Yes,Yes
7878-RTCZG,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2789-CZANW,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
8439-LTUGF,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5666-CYCYZ,Yes,Fiber optic,No,No,No,Yes,No,Yes
5945-AZYHT,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
0365-BZUWY,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
5939-SXWHM,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6633-SYEUS,Yes,Fiber optic,Yes,No,Yes,Yes,No,No
1200-TUZHR,Yes,Fiber optic,No,No,No,No,No,Yes
0603-TPMIB,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7729-JTEEC,Yes,DSL,No,No,No,No,No,No
7190-XHTWJ,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0334-GDDSO,Yes,Fiber optic,Yes,No,No,No,No,No
1956-YIFGE,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
4854-CIDCF,Yes,Fiber optic,No,No,Yes,No,No,No
6060-DRTNL,Yes,Fiber optic,No,No,Yes,No,Yes,No
3422-GALYP,Yes,Fiber optic,Yes,No,No,No,No,No
6537-QLGEX,No,DSL,No,Yes,No,No,Yes,No
9894-EZEWG,Yes,Fiber optic,Yes,No,No,No,No,No
1041-RXHRA,Yes,Fiber optic,No,No,No,No,No,No
4529-CKBCL,Yes,Fiber optic,No,No,No,No,Yes,No
3489-VSFRD,Yes,DSL,No,Yes,Yes,Yes,No,No
9776-CLUJA,Yes,Fiber optic,No,Yes,No,No,No,No
0516-UXRMT,Yes,Fiber optic,Yes,Yes,Yes,No,No,No
6286-ZHAOK,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5389-FFVKB,Yes,Fiber optic,No,No,No,No,No,Yes
6734-GMPVK,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
9725-SCPZG,Yes,Fiber optic,No,No,No,No,Yes,Yes
4488-KQFDT,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
2581-VKIRT,Yes,DSL,Yes,Yes,No,Yes,No,No
6402-SSEJG,No,DSL,Yes,Yes,Yes,No,Yes,Yes
0929-HYQEW,Yes,DSL,No,Yes,No,No,No,No
3890-RTCMS,Yes,DSL,No,No,No,Yes,No,No
7136-RVDTZ,No,DSL,No,No,No,No,Yes,Yes
0784-GTUUK,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7636-OWBPG,No,DSL,Yes,No,No,No,No,No
6173-ITPWD,Yes,Fiber optic,Yes,No,Yes,No,No,No
2362-IBOOY,Yes,Fiber optic,No,No,No,No,No,Yes
8332-OSJDW,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0378-XSZPU,Yes,DSL,Yes,Yes,Yes,No,No,No
1569-TTNYJ,Yes,Fiber optic,Yes,No,No,No,No,No
6821-JPCDC,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
5681-LLOEI,Yes,Fiber optic,No,Yes,Yes,Yes,No,No
2984-RGEYA,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6353-BRMMA,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes
8402-OOOHJ,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5382-SOYZL,Yes,Fiber optic,No,No,No,No,Yes,Yes
8515-OCTJS,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8212-CRQXP,Yes,Fiber optic,No,No,No,No,Yes,No
4781-ZXYGU,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0804-XBFBV,No,DSL,No,No,No,No,No,No
6322-PJJDJ,Yes,Fiber optic,Yes,No,No,No,Yes,Yes
4791-QRGMF,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
6821-BUXUX,Yes,Fiber optic,Yes,Yes,No,No,Yes,No
3719-TDVQB,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4730-AWNAU,No,DSL,No,Yes,Yes,Yes,Yes,Yes
7176-WIONM,No,DSL,No,No,Yes,No,Yes,Yes
1051-EQPZR,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2951-QOQTK,Yes,Fiber optic,No,No,No,Yes,No,No
2863-IMQDR,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
3793-MMFUH,Yes,Fiber optic,No,No,No,No,Yes,Yes
9237-HQITU,Yes,Fiber optic,No,No,No,No,No,No
1090-ESELR,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
9688-YGXVR,Yes,Fiber optic,Yes,No,Yes,No,Yes,No
7587-AOVVU,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No
0519-XUZJU,Yes,Fiber optic,No,No,No,No,No,No
5171-EPLKN,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2070-FNEXE,Yes,Fiber optic,No,Yes,No,No,No,No
3720-DBRWL,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
2364-UFROM,Yes,DSL,Yes,Yes,No,Yes,Yes,No
8262-COGGB,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9055-MOJJJ,Yes,DSL,No,Yes,No,Yes,Yes,No
2805-AUFQN,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1036-GUDCL,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes
1790-NESIO,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6509-TSGWN,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2091-RFFBA,Yes,Fiber optic,No,No,No,No,No,No
3007-FDPEA,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4433-JCGCG,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
6778-YSNIH,Yes,DSL,Yes,No,No,No,Yes,No
0281-CNTZX,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4396-KLSEH,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6797-LNAQX,Yes,Fiber optic,Yes,No,No,No,Yes,Yes
6242-MBHPK,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
4289-DTDKW,Yes,Fiber optic,Yes,No,No,No,Yes,Yes
9330-DHBFL,Yes,DSL,Yes,Yes,Yes,Yes,No,No
0292-WEGCH,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
8687-BAFGU,Yes,Fiber optic,No,No,No,Yes,No,No
2495-TTHBQ,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6521-YYTYI,Yes,Fiber optic,No,No,No,No,Yes,Yes
2351-BKRZW,Yes,DSL,No,Yes,Yes,No,Yes,Yes
9359-JANWS,Yes,DSL,No,Yes,Yes,Yes,No,No
0231-LXVAP,Yes,Fiber optic,No,No,No,Yes,No,No
1925-TIBLE,Yes,Fiber optic,No,No,No,No,Yes,No
0746-JTRFU,No,DSL,No,No,No,No,No,No
9447-YPTBX,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4521-YEEHE,Yes,Fiber optic,No,No,No,Yes,Yes,No
4526-EXKKN,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4501-UYKBC,Yes,DSL,No,No,Yes,Yes,No,Yes
6919-ELBGL,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
9079-YEXQJ,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
2925-MXLSX,Yes,DSL,Yes,No,Yes,No,Yes,No
2516-XSJKX,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes
1153-GNOLC,No,DSL,Yes,No,No,No,Yes,No
2212-LYASK,No,DSL,Yes,No,Yes,No,No,Yes
8760-ZRHKE,Yes,DSL,Yes,Yes,No,No,Yes,No
1684-FLBGS,Yes,DSL,Yes,No,No,Yes,Yes,No
7853-WNZSY,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5995-LFTLE,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6685-XSHHU,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8967-SZQAS,Yes,DSL,Yes,No,No,No,No,No
4695-VADHF,Yes,DSL,No,No,Yes,No,No,Yes
8550-XSXUQ,Yes,DSL,Yes,No,Yes,No,No,Yes
8261-GWDBQ,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
5133-VRSAB,No,DSL,No,Yes,No,No,No,No
6646-JPPHA,Yes,Fiber optic,Yes,Yes,No,No,No,No
6365-MTGZX,Yes,Fiber optic,No,No,No,Yes,Yes,Yes
8224-UAXBZ,No,DSL,Yes,Yes,No,No,Yes,No
0691-IFBQW,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
6139-ZZRBQ,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0233-FTHAV,Yes,Fiber optic,No,No,Yes,No,No,No
9058-HRZSV,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes
2126-GSEGL,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
9094-AZPHK,Yes,Fiber optic,Yes,No,No,No,Yes,Yes
4106-HADHQ,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes
5774-XZTQC,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3006-XIMLN,Yes,Fiber optic,No,No,No,No,Yes,Yes
4429-WYGFR,Yes,DSL,No,No,No,Yes,No,No
4804-NCPET,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5921-NGYRH,Yes,Fiber optic,No,Yes,No,No,No,No
0193-ESZXP,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
4580-TMHJU,Yes,DSL,No,No,No,No,Yes,No
0815-MFZGM,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
4018-PPNDW,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6791-YBNAK,No,DSL,No,No,No,No,No,No
3283-WCWXT,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7225-IILWY,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2418-TPEUN,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1543-LLLFT,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No
8809-XKHMD,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes
8540-ZQGEA,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0641-EVBOJ,Yes,Fiber optic,No,Yes,No,Yes,No,No
1447-PJGGA,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
4484-CGXFK,Yes,DSL,No,No,No,No,No,Yes
8780-YRMTT,No,DSL,Yes,Yes,Yes,Yes,No,No
2091-MJTFX,No,DSL,No,No,No,Yes,Yes,Yes
4307-KTUMW,Yes,Fiber optic,No,Yes,Yes,No,No,Yes
4174-LPGTI,Yes,DSL,Yes,No,No,Yes,No,Yes
7905-TVXTA,Yes,DSL,No,Yes,No,Yes,Yes,No
3500-RMZLT,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes
0723-FDLAY,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
6194-HBGQN,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No
7426-WEIJX,Yes,Fiber optic,No,Yes,No,No,No,No
8898-KASCD,No,DSL,No,No,Yes,Yes,No,No
5338-YHWYT,Yes,DSL,Yes,Yes,No,Yes,No,No
8499-BRXTD,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7815-PDTHL,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3166-PNEOF,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes
6583-SZVGP,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
5708-EVONK,Yes,Fiber optic,Yes,Yes,No,No,No,Yes
3244-DCJWY,Yes,Fiber optic,No,No,No,No,No,No
5380-WJKOV,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
3396-DKDEL,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
3583-EKAPL,Yes,DSL,No,No,No,No,No,Yes
6625-FLENO,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5206-HPJKM,Yes,DSL,Yes,Yes,No,No,No,No
0701-RFGFI,Yes,Fiber optic,No,No,No,No,Yes,Yes
8201-AAXCB,Yes,DSL,No,No,No,No,Yes,No
9490-DFPMD,Yes,Fiber optic,No,No,No,No,Yes,No
8707-RMEZH,Yes,Fiber optic,Yes,Yes,No,No,No,Yes
6963-KQYQB,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2178-PMGCJ,Yes,Fiber optic,No,No,No,No,No,No
2187-LZGPL,No,DSL,Yes,No,No,No,No,Yes
6723-WSNTY,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
5827-MWCZK,Yes,Fiber optic,Yes,No,No,Yes,Yes,No
0654-PQKDW,Yes,DSL,No,Yes,Yes,Yes,Yes,No
2878-DHMIN,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7690-KPNCU,Yes,DSL,No,Yes,Yes,No,Yes,Yes
7000-WCEVQ,Yes,DSL,No,No,No,No,No,Yes
0927-LCSMG,Yes,Fiber optic,No,No,Yes,No,No,No
1568-LJSZU,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
8474-UMLNT,Yes,DSL,Yes,Yes,No,Yes,No,Yes
8221-EQDGL,Yes,DSL,Yes,Yes,Yes,No,No,No
5445-GLVOT,Yes,DSL,No,Yes,No,No,No,No
9895-VFOXH,No,DSL,No,No,No,No,No,No
2683-JXWQQ,No,DSL,No,Yes,Yes,No,No,No
2391-IPLOP,Yes,DSL,No,No,Yes,Yes,Yes,No
9695-IDRZR,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
7096-ZNBZI,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7126-RBHSD,Yes,Fiber optic,No,Yes,No,No,No,No
1862-SKORY,No,DSL,Yes,No,No,No,Yes,No
2386-LAHRK,Yes,DSL,No,No,No,No,Yes,No
9674-EHPPG,No,DSL,No,Yes,Yes,Yes,No,No
7665-NKLAV,No,DSL,No,Yes,Yes,Yes,No,No
0186-CAERR,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
6131-FOYAS,Yes,DSL,No,Yes,Yes,No,No,No
8374-XGEJJ,Yes,Fiber optic,Yes,No,No,No,Yes,Yes
5696-JVVQY,Yes,DSL,Yes,Yes,Yes,No,No,Yes
7325-ENZFI,No,DSL,Yes,Yes,No,Yes,No,No
3590-TCXTB,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5399-ZIMKF,Yes,Fiber optic,Yes,No,No,No,No,No
3914-FDRHP,Yes,Fiber optic,No,No,No,Yes,Yes,No
0347-UBKUZ,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6386-SZZKH,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
7349-ALMUX,Yes,DSL,Yes,Yes,Yes,Yes,No,No
0022-TCJCI,Yes,DSL,No,Yes,Yes,No,No,Yes
5035-BVCXS,Yes,Fiber optic,Yes,No,No,No,No,No
7501-VTYLJ,Yes,DSL,Yes,No,No,No,No,No
0536-ESJEP,Yes,DSL,Yes,Yes,No,No,Yes,Yes
5177-RVZNU,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4671-VJLCL,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No
7526-BEZQB,Yes,Fiber optic,No,No,No,No,Yes,Yes
3780-YVMFA,Yes,DSL,No,No,No,Yes,Yes,Yes
1324-NLTJE,Yes,DSL,No,No,No,Yes,No,No
5222-IMUKT,Yes,Fiber optic,No,No,No,No,Yes,Yes
9068-VPWQQ,Yes,DSL,No,Yes,Yes,Yes,No,Yes
5067-WJEUN,Yes,DSL,Yes,Yes,No,No,No,No
2480-SQIOB,Yes,DSL,No,No,No,No,No,No
8399-YNDCH,Yes,DSL,No,No,Yes,No,Yes,No
4806-DXQCE,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
1133-KXCGE,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9278-VZKCD,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
8234-GSZYK,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7691-XVTZH,Yes,Fiber optic,No,No,Yes,No,Yes,No
7181-OQCUT,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
9667-EQRXU,No,DSL,No,No,Yes,No,Yes,No
6140-QNRQQ,Yes,Fiber optic,No,No,No,No,No,No
8189-DUKMV,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1265-HVPZB,Yes,DSL,Yes,Yes,Yes,No,Yes,No
7398-HPYZQ,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
6166-ILMNY,Yes,Fiber optic,No,No,No,No,No,No
2075-PUEPR,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
